cle_modele,modele,camp,identite,item,tv_decrit_echantillon,tv_decrit_national,tv_echantillon_national,difference
q4hyb,Qwen3-4B,gauche,journaliste,courts,0.03414868105515581,0.22427419141569466,0.2071518892574213,-0.19012551036053885
q4hyb,Qwen3-4B,gauche,journaliste,fehire,0.3046762589928058,0.4646378238639897,0.1858735360091166,-0.1599615648711839
q4hyb,Qwen3-4B,gauche,journaliste,fechld,0.4740767386091127,0.3679597112096158,0.106117027399497,0.10611702739949691
q4hyb,Qwen3-4B,gauche,journaliste,fepresch,0.19892086330935255,0.18296329804377193,0.09920871886034305,0.01595756526558062
q4hyb,Qwen3-4B,gauche,journaliste,fefam,0.2772182254196643,0.2252711667252139,0.0519470586944504,0.051947058694450376
q4hyb,Qwen3-4B,gauche,journaliste,fepol,0.14366906474820146,0.1345160074162013,0.009153057332000183,0.00915305733200017
q4hyb,Qwen3-4B,gauche,journaliste,incom16,0.25285371702637893,0.20094250952725934,0.06210267988245889,0.051911207499119594
q4hyb,Qwen3-4B,gauche,journaliste,evwork,0.600863309352518,0.535984080614347,0.064879228738171,0.06487922873817098
q4hyb,Qwen3-4B,gauche,journaliste,partfull,0.21019184652278178,0.4212410760886319,0.30215827338129503,-0.21104922956585015
q4hyb,Qwen3-4B,gauche,journaliste,wksub1,0.3809592326139088,0.5961348705501024,0.39927635736065403,-0.2151756379361936
q4hyb,Qwen3-4B,gauche,journaliste,wksup1,0.18129496402877704,0.19999999999999998,0.38129496402877705,-0.018705035971222944
q4hyb,Qwen3-4B,gauche,journaliste,conarmy,0.18047961630695442,0.24369018329829245,0.06321056699133802,-0.06321056699133804
q4hyb,Qwen3-4B,gauche,journaliste,conbus,0.20767386091127102,0.073163662021448,0.2057873595029867,0.13451019888982302
q4hyb,Qwen3-4B,gauche,journaliste,conclerg,0.3711031175059953,0.10956189918747378,0.2615412183185215,0.2615412183185215
q4hyb,Qwen3-4B,gauche,journaliste,coneduc,0.1852517985611511,0.10227457544354968,0.0829772231176014,0.08297722311760142
q4hyb,Qwen3-4B,gauche,journaliste,confed,0.07577937649880091,0.24198805660741002,0.1662086801086091,-0.16620868010860912
q4hyb,Qwen3-4B,gauche,journaliste,confinan,0.10215827338129493,0.16835973668074025,0.06620146329944532,-0.06620146329944532
q4hyb,Qwen3-4B,gauche,journaliste,conjudge,0.36834532374100726,0.08138819665960312,0.42242558412906583,0.28695712708140414
q4hyb,Qwen3-4B,gauche,journaliste,conlabor,0.20887290167865707,0.20060364662172214,0.18535808562668923,0.008269255056934932
q4hyb,Qwen3-4B,gauche,journaliste,conlegis,0.18201438848920864,0.24147299370634318,0.07422626910609881,-0.05945860521713453
q4hyb,Qwen3-4B,gauche,journaliste,conmedic,0.37472422062350125,0.18113771362297132,0.19358650700052993,0.19358650700052993
q4hyb,Qwen3-4B,gauche,journaliste,conpress,0.0767146282973621,0.069546339749883,0.10059149015543124,0.007168288547479099
q4hyb,Qwen3-4B,gauche,journaliste,consci,0.5305995203836931,0.3144078075129994,0.21619171287069366,0.21619171287069366
q4hyb,Qwen3-4B,gauche,journaliste,contv,0.1264748201438849,0.15106373685546978,0.08955869595510683,-0.02458891671158489
q4hyb,Qwen3-4B,gauche,journaliste,joblose,0.36534772182254194,0.3906105020941895,0.41966426858513195,-0.025262780271647578
q4hyb,Qwen3-4B,gauche,journaliste,jobfind,0.10088729016786578,0.29000000000000004,0.3908872901678658,-0.18911270983213424
q4hyb,Qwen3-4B,gauche,journaliste,happy,0.1665227817745804,0.0355755054484103,0.1496876948483127,0.1309472763261701
q4hyb,Qwen3-4B,gauche,journaliste,hapmar,0.5650839328537172,0.3189255164050405,0.645083932853717,0.24615841644867664
q4hyb,Qwen3-4B,gauche,journaliste,satjob,0.3633093525179856,0.47560263940970404,0.40078249552481193,-0.11229328689171847
q4hyb,Qwen3-4B,gauche,journaliste,spfund,0.598201438848921,0.15257911367952903,0.748201438848921,0.44562232516939193
q4hyb,Qwen3-4B,gauche,journaliste,unemp,0.340431654676259,0.248870509724914,0.09156114495134501,0.09156114495134501
q4hyb,Qwen3-4B,gauche,journaliste,librac/y,0.3044604316546763,0.22629629300247622,0.07816413865220007,0.07816413865220007
q4hyb,Qwen3-4B,gauche,journaliste,spkcom/y,0.44258992805755404,0.48722099193858004,0.04463106388102599,-0.044631063881026
q4hyb,Qwen3-4B,gauche,journaliste,colcom/y,0.08258992805755397,0.10046837632267819,0.01787844826512422,-0.01787844826512422
q4hyb,Qwen3-4B,gauche,journaliste,libcom/y,0.1329496402877698,0.15071713072885212,0.017767490441082334,-0.017767490441082334
q4hyb,Qwen3-4B,gauche,journaliste,spkhomo/y,0.15601918465227824,0.11794690981168444,0.03807227484059379,0.03807227484059379
q4hyb,Qwen3-4B,gauche,journaliste,libhomo/y,0.5768345323741008,0.5254218245970297,0.05141270777707112,0.051412707777071076
q4hyb,Qwen3-4B,gauche,journaliste,cappun,0.18486810551558752,0.20912009247375685,0.024251986958169353,-0.024251986958169325
q4hyb,Qwen3-4B,gauche,journaliste,polhitok/y,0.37671462829736213,0.42451449197658453,0.04779986367922237,-0.0477998636792224
q4hyb,Qwen3-4B,gauche,journaliste,polabuse/y,0.19163069544364514,0.1618254088940334,0.02980528654961173,0.02980528654961173
q4hyb,Qwen3-4B,gauche,journaliste,polattak/y,0.427074340527578,0.6147425447157575,0.18766820418817948,-0.18766820418817953
q4hyb,Qwen3-4B,gauche,journaliste,grass,0.24091127098321347,0.14850497731786627,0.0924062936653472,0.0924062936653472
q4hyb,Qwen3-4B,gauche,journaliste,gunlaw,0.5121342925659473,0.4892489835019477,0.022885309063999673,0.02288530906399966
q4hyb,Qwen3-4B,gauche,journaliste,class,0.26882494004796165,0.2897400313085631,0.0876035255614119,-0.020915091260601426
q4hyb,Qwen3-4B,gauche,journaliste,finalter,0.029352517985611504,0.16078512926045677,0.13143261127484526,-0.13143261127484526
q4hyb,Qwen3-4B,gauche,journaliste,finrela,0.10575539568345325,0.1377530455366156,0.12811889486587547,-0.03199764985316235
q4hyb,Qwen3-4B,gauche,journaliste,racdif1,0.19055155875299762,0.03720272905898073,0.15334882969401692,0.1533488296940169
q4hyb,Qwen3-4B,gauche,journaliste,racdif2,0.062446043165467674,0.048657679069441934,0.013788364096025737,0.01378836409602574
q4hyb,Qwen3-4B,gauche,journaliste,racdif3,0.48942446043165466,0.45795771776752464,0.03146674266413005,0.03146674266413002
q4hyb,Qwen3-4B,gauche,journaliste,racdif4,9.592326139087198e-05,0.12979429245944907,0.12989021572083995,-0.1296983691980582
q4hyb,Qwen3-4B,gauche,journaliste,letin1a,0.13177458033573136,0.14956915920694036,0.05746127328424333,-0.017794578871209
q4hyb,Qwen3-4B,gauche,journaliste,getahead,0.12431654676258999,0.30779928382035826,0.4144793724864822,-0.18348273705776827
q4hyb,Qwen3-4B,gauche,journaliste,parsol,0.11028776978417268,0.2705386504860935,0.24164176799208864,-0.1602508807019208
q4hyb,Qwen3-4B,gauche,journaliste,spanking,0.16486810551558756,0.12866981427347213,0.2684757147190969,0.03619829124211543
q4hyb,Qwen3-4B,gauche,journaliste,divlaw,0.16525179856115108,0.20793201442136006,0.20792796468548735,-0.04268021586020898
q4hyb,Qwen3-4B,gauche,journaliste,sexeduc,0.6344364508393285,0.6437620677587463,0.009325616919417901,-0.0093256169194178
q4hyb,Qwen3-4B,gauche,journaliste,pillok,0.46091127098321344,0.345212653875617,0.13836319486597673,0.11569861710759644
q4hyb,Qwen3-4B,gauche,journaliste,discaff,0.19304556354916075,0.07969692859037739,0.11334863495878336,0.11334863495878336
q4hyb,Qwen3-4B,gauche,journaliste,abdefect,0.32004796163069554,0.2679890096680063,0.05205895196268925,0.052058951962689226
q4hyb,Qwen3-4B,gauche,journaliste,abnomore,0.25290167865707436,0.07754607759938281,0.17535560105769157,0.17535560105769155
q4hyb,Qwen3-4B,gauche,journaliste,abhlth,0.34402877697841727,0.34938893104615354,0.005360154067736276,-0.005360154067736267
q4hyb,Qwen3-4B,gauche,journaliste,abpoor,0.274484412470024,0.08489087128081951,0.18959354118920446,0.18959354118920446
q4hyb,Qwen3-4B,gauche,journaliste,abrape,0.34642685851318944,0.29012601446521613,0.05630084404797332,0.05630084404797331
q4hyb,Qwen3-4B,gauche,journaliste,absingle,0.25290167865707436,0.05707382294618435,0.19582785571089004,0.19582785571089
q4hyb,Qwen3-4B,gauche,journaliste,abany,0.24091127098321347,0.08751726056694986,0.1533940104162636,0.1533940104162636
q4hyb,Qwen3-4B,gauche,journaliste,letdie1,0.5409112709832135,0.5147135734605259,0.026197697522687552,0.026197697522687524
q4hyb,Qwen3-4B,gauche,journaliste,suicide1,0.5337170263788968,0.452053333376496,0.08166369300240095,0.08166369300240084
q4hyb,Qwen3-4B,gauche,journaliste,suicide2,0.12011990407673863,0.044559573477051084,0.1646794775537897,0.07556033059968754
q4hyb,Qwen3-4B,gauche,journaliste,suicide3,0.09853717026378896,0.05458213906376637,0.15311930932755533,0.04395503120002259
q4hyb,Qwen3-4B,gauche,journaliste,suicide4,0.2664028776978417,0.06845639341569847,0.19794648428214326,0.19794648428214323
q4hyb,Qwen3-4B,gauche,journaliste,pornlaw,0.3877937649880096,0.3705118837339355,0.049053280473630355,0.017281881254074094
q4hyb,Qwen3-4B,gauche,journaliste,fair,0.06496402877697847,0.3952885314286006,0.3889336153614543,-0.3303245026516221
q4hyb,Qwen3-4B,gauche,journaliste,helpful,0.13247002398081534,0.20369080042897583,0.3361608244097911,-0.0712207764481605
q4hyb,Qwen3-4B,gauche,journaliste,tax,0.19642685851318947,0.1706602811468749,0.02576657736631457,0.025766577366314575
q4hyb,Qwen3-4B,gauche,journaliste,vote16,0.4774340527577938,0.4286457525818077,0.09322858807710643,0.04878830017598612
q4hyb,Qwen3-4B,gauche,journaliste,pres16,0.3887050359712231,0.59712371634445,0.28221178811353165,-0.20841868037322697
q4hyb,Qwen3-4B,gauche,journaliste,if16who,0.599736211031175,0.40526818849110424,0.1944680225400709,0.19446802254007078
q4hyb,Qwen3-4B,gauche,journaliste,news,0.17565947242206237,0.19388090576377287,0.13870073770924435,-0.018221433341710502
q4hyb,Qwen3-4B,gauche,journaliste,pray,0.2938609112709831,0.3394543113692632,0.243720660286274,-0.04559340009828006
q4hyb,Qwen3-4B,gauche,journaliste,postlife,0.25553956834532376,0.40202777647412136,0.1464882081287976,-0.1464882081287976
q4hyb,Qwen3-4B,gauche,journaliste,reborn,0.29390887290167866,0.19999999999999996,0.44364508393285373,0.09390887290167871
q4hyb,Qwen3-4B,gauche,journaliste,savesoul,0.030959232613908885,0.09302336808891222,0.1239826007028211,-0.062064135475003335
q4hyb,Qwen3-4B,gauche,journaliste,granborn,0.3173860911270983,0.3496892226707031,0.0323031315436048,-0.03230313154360481
q4hyb,Qwen3-4B,gauche,journaliste,othlang,0.08498800959232616,0.03826540432022135,0.12325341391254752,0.04672260527210481
q4hyb,Qwen3-4B,gauche,journaliste,health,0.17875299760191848,0.2607850626163931,0.1614706094704328,-0.08203206501447463
q4hyb,Qwen3-4B,gauche,journaliste,compuse*,0.1608153477218226,0.016964284906563834,0.14385106281525878,0.14385106281525878
q4hyb,Qwen3-4B,gauche,journaliste,webmob,0.36800959232613906,0.08849985062949423,0.45650944295563334,0.27950974169664483
q4hyb,Qwen3-4B,gauche,journaliste,xmovie,0.3164508393285371,0.2507280282230774,0.06572281110545977,0.06572281110545974
q4hyb,Qwen3-4B,gauche,journaliste,usewww*,0.3656115107913669,0.1102258501698983,0.2553856606214686,0.2553856606214686
q4hyb,Qwen3-4B,gauche,journaliste,life,0.1339088729016787,0.23962586365263291,0.2550695087365658,-0.10571699075095423
q4hyb,Qwen3-4B,gauche,journaliste,richwork,0.04211031175059951,0.3872083493332302,0.3450980375826307,-0.3450980375826307
q4hyb,Qwen3-4B,gauche,adversaire,natspac/y,0.11376498800959235,0.03850298964349594,0.07526199836609641,0.07526199836609641
q4hyb,Qwen3-4B,gauche,adversaire,natenvir/y,0.5361151079136691,0.4799524077287293,0.05616270018493978,0.056162700184939796
q4hyb,Qwen3-4B,gauche,adversaire,natheal/y,0.5073381294964029,0.43239812831447655,0.07494000118192634,0.07494000118192634
q4hyb,Qwen3-4B,gauche,adversaire,natcity/y,0.10875299760191848,0.12255888628635463,0.1445333224566489,-0.013805888684436149
q4hyb,Qwen3-4B,gauche,adversaire,natdrug/y,0.3514628297362111,0.4034858337730164,0.07664235408917586,-0.052023004036805265
q4hyb,Qwen3-4B,gauche,adversaire,nateduc/y,0.48095923261390894,0.5056911581849153,0.024731925571006265,-0.02473192557100634
q4hyb,Qwen3-4B,gauche,adversaire,natrace/y,0.28671462829736216,0.3517344559021149,0.06501982760475272,-0.06501982760475272
q4hyb,Qwen3-4B,gauche,adversaire,natarms/y,0.34314148681055157,0.24259171266411284,0.12060551700562161,0.10054977414643873
q4hyb,Qwen3-4B,gauche,adversaire,nataid/y,0.27839328537170266,0.19502414555230382,0.091804428863839,0.08336913981939884
q4hyb,Qwen3-4B,gauche,adversaire,natfare/y,0.5121342925659473,0.26433899952332546,0.24779529304262188,0.24779529304262188
q4hyb,Qwen3-4B,gauche,adversaire,natroad,0.23155875299760198,0.23294649088930702,0.013869467121430445,-0.0013877378917050431
q4hyb,Qwen3-4B,gauche,adversaire,natsoc,0.38503597122302163,0.282495723633529,0.10254024758949264,0.10254024758949265
q4hyb,Qwen3-4B,gauche,adversaire,natmass,0.2771223021582734,0.20429302826108484,0.07282927389718855,0.07282927389718855
q4hyb,Qwen3-4B,gauche,adversaire,natpark,0.18683453237410075,0.1875621964690354,0.06409290616845723,-0.0007276640949346602
q4hyb,Qwen3-4B,gauche,adversaire,natchld,0.38983213429256597,0.37305639397562507,0.026480652274231575,0.0167757403169409
q4hyb,Qwen3-4B,gauche,adversaire,natsci,0.18443645083932853,0.18536312419060305,0.09626893385428023,-0.0009266733512745262
q4hyb,Qwen3-4B,gauche,adversaire,natenrgy,0.3466666666666667,0.3907643642835168,0.05809719300981649,-0.04409769761685012
q4hyb,Qwen3-4B,gauche,adversaire,uswary,0.3356354916067147,0.3669044849505032,0.03126899334378852,-0.03126899334378852
q4hyb,Qwen3-4B,gauche,adversaire,prayer,0.5481055155875301,0.3249150014906518,0.2231905140968783,0.2231905140968783
q4hyb,Qwen3-4B,gauche,adversaire,courts,0.08414868105515581,0.27427419141569465,0.2071518892574213,-0.19012551036053882
q4hyb,Qwen3-4B,gauche,adversaire,fehire,0.3046762589928058,0.46463782386398966,0.1858735360091166,-0.15996156487118385
q4hyb,Qwen3-4B,gauche,adversaire,fechld,0.3040767386091128,0.19795971120961575,0.106117027399497,0.10611702739949702
q4hyb,Qwen3-4B,gauche,adversaire,fepresch,0.24892086330935254,0.18296329804377193,0.09920871886034305,0.06595756526558061
q4hyb,Qwen3-4B,gauche,adversaire,fefam,0.2537170263788969,0.22310387031905624,0.0519470586944504,0.03061315605984069
q4hyb,Qwen3-4B,gauche,adversaire,fepol,0.14366906474820146,0.1345160074162013,0.009153057332000183,0.00915305733200017
q4hyb,Qwen3-4B,gauche,adversaire,incom16,0.1528537170263789,0.1009425095272593,0.06210267988245889,0.051911207499119594
q4hyb,Qwen3-4B,gauche,adversaire,evwork,0.600863309352518,0.535984080614347,0.064879228738171,0.06487922873817098
q4hyb,Qwen3-4B,gauche,adversaire,partfull,0.21019184652278178,0.4212410760886319,0.30215827338129503,-0.21104922956585015
q4hyb,Qwen3-4B,gauche,adversaire,wksub1,0.19685851318944847,0.5961348705501025,0.39927635736065403,-0.39927635736065403
q4hyb,Qwen3-4B,gauche,adversaire,wksup1,0.13129496402877705,0.25,0.38129496402877705,-0.11870503597122295
q4hyb,Qwen3-4B,gauche,adversaire,conarmy,0.18047961630695442,0.24369018329829245,0.06321056699133802,-0.06321056699133804
q4hyb,Qwen3-4B,gauche,adversaire,conbus,0.20767386091127102,0.073163662021448,0.2057873595029867,0.13451019888982302
q4hyb,Qwen3-4B,gauche,adversaire,conclerg,0.4211031175059953,0.15956189918747374,0.2615412183185215,0.2615412183185215
q4hyb,Qwen3-4B,gauche,adversaire,coneduc,0.23525179856115108,0.1522745754435497,0.0829772231176014,0.08297722311760139
q4hyb,Qwen3-4B,gauche,adversaire,confed,0.07577937649880091,0.24198805660741002,0.1662086801086091,-0.16620868010860912
q4hyb,Qwen3-4B,gauche,adversaire,confinan,0.10215827338129493,0.16835973668074025,0.06620146329944532,-0.06620146329944532
q4hyb,Qwen3-4B,gauche,adversaire,conjudge,0.36834532374100726,0.08138819665960312,0.42242558412906583,0.28695712708140414
q4hyb,Qwen3-4B,gauche,adversaire,conlabor,0.20887290167865707,0.20060364662172214,0.18535808562668923,0.008269255056934932
q4hyb,Qwen3-4B,gauche,adversaire,conlegis,0.18201438848920864,0.24147299370634318,0.07422626910609881,-0.05945860521713453
q4hyb,Qwen3-4B,gauche,adversaire,conmedic,0.3747242206235012,0.18113771362297126,0.19358650700052993,0.19358650700052993
q4hyb,Qwen3-4B,gauche,adversaire,conpress,0.07131894484412472,0.11954633974988296,0.10059149015543124,-0.04822739490575824
q4hyb,Qwen3-4B,gauche,adversaire,consci,0.5305995203836931,0.3144078075129994,0.21619171287069366,0.21619171287069366
q4hyb,Qwen3-4B,gauche,adversaire,contv,0.12647482014388492,0.20106373685546974,0.08955869595510683,-0.07458891671158482
q4hyb,Qwen3-4B,gauche,adversaire,joblose,0.445347721822542,0.4706105020941896,0.41966426858513195,-0.025262780271647578
q4hyb,Qwen3-4B,gauche,adversaire,jobfind,0.24088729016786575,0.16514241198504565,0.3908872901678658,0.07574487818282011
q4hyb,Qwen3-4B,gauche,adversaire,happy,0.1665227817745804,0.0355755054484103,0.1496876948483127,0.1309472763261701
q4hyb,Qwen3-4B,gauche,adversaire,hapmar,0.5650839328537172,0.3789255164050406,0.645083932853717,0.1861584164486766
q4hyb,Qwen3-4B,gauche,adversaire,satjob,0.3579376498800959,0.3792900461978698,0.40078249552481193,-0.021352396317773914
q4hyb,Qwen3-4B,gauche,adversaire,spfund,0.598201438848921,0.15257911367952903,0.748201438848921,0.44562232516939193
q4hyb,Qwen3-4B,gauche,adversaire,unemp,0.340431654676259,0.248870509724914,0.09156114495134501,0.09156114495134501
q4hyb,Qwen3-4B,gauche,adversaire,librac/y,0.3044604316546763,0.22629629300247622,0.07816413865220007,0.07816413865220007
q4hyb,Qwen3-4B,gauche,adversaire,spkcom/y,0.642589928057554,0.68722099193858,0.04463106388102599,-0.044631063881026
q4hyb,Qwen3-4B,gauche,adversaire,colcom/y,0.11741007194244601,0.0995316236773218,0.01787844826512422,0.01787844826512422
q4hyb,Qwen3-4B,gauche,adversaire,libcom/y,0.43294964028776983,0.45071713072885217,0.017767490441082334,-0.017767490441082334
q4hyb,Qwen3-4B,gauche,adversaire,spkhomo/y,0.15601918465227824,0.11794690981168444,0.03807227484059379,0.03807227484059379
q4hyb,Qwen3-4B,gauche,adversaire,libhomo/y,0.5768345323741008,0.5254218245970297,0.05141270777707112,0.051412707777071076
q4hyb,Qwen3-4B,gauche,adversaire,cappun,0.09486810551558753,0.11912009247375688,0.024251986958169353,-0.024251986958169353
q4hyb,Qwen3-4B,gauche,adversaire,polhitok/y,0.37671462829736213,0.42451449197658453,0.04779986367922237,-0.0477998636792224
q4hyb,Qwen3-4B,gauche,adversaire,polabuse/y,0.08163069544364515,0.05182540889403342,0.02980528654961173,0.02980528654961173
q4hyb,Qwen3-4B,gauche,adversaire,polattak/y,0.427074340527578,0.6147425447157575,0.18766820418817948,-0.18766820418817953
q4hyb,Qwen3-4B,gauche,adversaire,grass,0.24091127098321347,0.14850497731786627,0.0924062936653472,0.0924062936653472
q4hyb,Qwen3-4B,gauche,adversaire,gunlaw,0.5121342925659473,0.4892489835019477,0.022885309063999673,0.02288530906399966
q4hyb,Qwen3-4B,gauche,adversaire,class,0.23033573141486816,0.18974003130856304,0.0876035255614119,0.040595700106305116
q4hyb,Qwen3-4B,gauche,adversaire,finalter,0.0793525179856115,0.21078512926045676,0.13143261127484526,-0.13143261127484523
q4hyb,Qwen3-4B,gauche,adversaire,finrela,0.10575539568345325,0.1377530455366156,0.12811889486587547,-0.03199764985316235
q4hyb,Qwen3-4B,gauche,adversaire,racdif1,0.19055155875299762,0.03720272905898073,0.15334882969401692,0.1533488296940169
q4hyb,Qwen3-4B,gauche,adversaire,racdif2,0.062446043165467674,0.048657679069441934,0.013788364096025737,0.01378836409602574
q4hyb,Qwen3-4B,gauche,adversaire,racdif3,0.5994244604316548,0.5679577177675246,0.03146674266413005,0.03146674266413019
q4hyb,Qwen3-4B,gauche,adversaire,racdif4,9.592326139087198e-05,0.12979429245944907,0.12989021572083995,-0.1296983691980582
q4hyb,Qwen3-4B,gauche,adversaire,letin1a,0.17218225419664265,0.18956915920694034,0.05746127328424333,-0.017386905010297687
q4hyb,Qwen3-4B,gauche,adversaire,getahead,0.12431654676258999,0.30779928382035826,0.4144793724864822,-0.18348273705776827
q4hyb,Qwen3-4B,gauche,adversaire,parsol,0.11028776978417268,0.2705386504860935,0.24164176799208864,-0.1602508807019208
q4hyb,Qwen3-4B,gauche,adversaire,spanking,0.16486810551558756,0.12866981427347213,0.2684757147190969,0.03619829124211543
q4hyb,Qwen3-4B,gauche,adversaire,divlaw,0.23762589928057554,0.2979320144213601,0.20792796468548735,-0.060306115140784544
q4hyb,Qwen3-4B,gauche,adversaire,sexeduc,0.6344364508393285,0.6437620677587463,0.009325616919417901,-0.0093256169194178
q4hyb,Qwen3-4B,gauche,adversaire,pillok,0.46091127098321344,0.345212653875617,0.13836319486597673,0.11569861710759644
q4hyb,Qwen3-4B,gauche,adversaire,discaff,0.2930455635491607,0.1796969285903774,0.11334863495878336,0.11334863495878333
q4hyb,Qwen3-4B,gauche,adversaire,abdefect,0.32004796163069554,0.2679890096680063,0.05205895196268925,0.052058951962689226
q4hyb,Qwen3-4B,gauche,adversaire,abnomore,0.6429016786570745,0.4675460775993828,0.17535560105769157,0.17535560105769166
q4hyb,Qwen3-4B,gauche,adversaire,abhlth,0.34402877697841727,0.34938893104615354,0.005360154067736276,-0.005360154067736267
q4hyb,Qwen3-4B,gauche,adversaire,abpoor,0.5744844124700239,0.38489087128081956,0.18959354118920446,0.18959354118920435
q4hyb,Qwen3-4B,gauche,adversaire,abrape,0.8464268585131896,0.7901260144652161,0.05630084404797332,0.05630084404797342
q4hyb,Qwen3-4B,gauche,adversaire,absingle,0.5529016786570744,0.3570738229461844,0.19582785571089004,0.19582785571089
q4hyb,Qwen3-4B,gauche,adversaire,abany,0.7409112709832135,0.5875172605669499,0.1533940104162636,0.15339401041626366
q4hyb,Qwen3-4B,gauche,adversaire,letdie1,0.6309112709832134,0.6047135734605259,0.026197697522687552,0.026197697522687524
q4hyb,Qwen3-4B,gauche,adversaire,suicide1,0.6237170263788969,0.542053333376496,0.08166369300240095,0.08166369300240095
q4hyb,Qwen3-4B,gauche,adversaire,suicide2,0.23011990407673863,0.06544042652294892,0.1646794775537897,0.1646794775537897
q4hyb,Qwen3-4B,gauche,adversaire,suicide3,0.09853717026378896,0.05458213906376637,0.15311930932755533,0.04395503120002259
q4hyb,Qwen3-4B,gauche,adversaire,suicide4,0.2664028776978417,0.06845639341569847,0.19794648428214326,0.19794648428214323
q4hyb,Qwen3-4B,gauche,adversaire,pornlaw,0.3877937649880096,0.3705118837339355,0.049053280473630355,0.017281881254074094
q4hyb,Qwen3-4B,gauche,adversaire,fair,0.06496402877697847,0.3952885314286006,0.3889336153614543,-0.3303245026516221
q4hyb,Qwen3-4B,gauche,adversaire,helpful,0.13247002398081534,0.20369080042897583,0.3361608244097911,-0.0712207764481605
q4hyb,Qwen3-4B,gauche,adversaire,tax,0.2328297362110312,0.21167329287254316,0.02576657736631457,0.02115644333848804
q4hyb,Qwen3-4B,gauche,adversaire,vote16,0.4774340527577938,0.4286457525818077,0.09322858807710643,0.04878830017598612
q4hyb,Qwen3-4B,gauche,adversaire,pres16,0.3887050359712231,0.5971237163444502,0.28221178811353165,-0.20841868037322708
q4hyb,Qwen3-4B,gauche,adversaire,if16who,0.5997362110311751,0.40526818849110424,0.1944680225400709,0.1944680225400709
q4hyb,Qwen3-4B,gauche,adversaire,news,0.17565947242206237,0.19388090576377287,0.13870073770924435,-0.018221433341710502
q4hyb,Qwen3-4B,gauche,adversaire,pray,0.32386091127098315,0.36945431136926316,0.243720660286274,-0.04559340009828
q4hyb,Qwen3-4B,gauche,adversaire,postlife,0.25553956834532376,0.40202777647412136,0.1464882081287976,-0.1464882081287976
q4hyb,Qwen3-4B,gauche,adversaire,reborn,0.29390887290167866,0.19999999999999996,0.44364508393285373,0.09390887290167871
q4hyb,Qwen3-4B,gauche,adversaire,savesoul,0.030959232613908885,0.09302336808891222,0.1239826007028211,-0.062064135475003335
q4hyb,Qwen3-4B,gauche,adversaire,granborn,0.3173860911270983,0.3496892226707031,0.0323031315436048,-0.03230313154360481
q4hyb,Qwen3-4B,gauche,adversaire,othlang,0.005011990407673819,0.12826540432022132,0.12325341391254752,-0.1232534139125475
q4hyb,Qwen3-4B,gauche,adversaire,health,0.10875299760191852,0.19078506261639314,0.1614706094704328,-0.08203206501447462
q4hyb,Qwen3-4B,gauche,adversaire,compuse*,0.1608153477218226,0.016964284906563834,0.14385106281525878,0.14385106281525878
q4hyb,Qwen3-4B,gauche,adversaire,webmob,0.36800959232613906,0.08849985062949423,0.45650944295563334,0.27950974169664483
q4hyb,Qwen3-4B,gauche,adversaire,xmovie,0.3164508393285371,0.2507280282230774,0.06572281110545977,0.06572281110545974
q4hyb,Qwen3-4B,gauche,adversaire,usewww*,0.3656115107913669,0.1102258501698983,0.2553856606214686,0.2553856606214686
q4hyb,Qwen3-4B,gauche,adversaire,life,0.1339088729016787,0.23962586365263291,0.2550695087365658,-0.10571699075095423
q4hyb,Qwen3-4B,gauche,adversaire,richwork,0.1321103117505995,0.4772083493332302,0.3450980375826307,-0.3450980375826307
q4hyb,Qwen3-4B,centre,journaliste,natspac/y,0.14508250825082508,0.09701256414332964,0.053644339768564434,0.048069944107495446
q4hyb,Qwen3-4B,centre,journaliste,natenvir/y,0.3862706270627063,0.3765516330536642,0.02635890681445855,0.009718994009042137
q4hyb,Qwen3-4B,centre,journaliste,natheal/y,0.37306930693069307,0.37668986793117215,0.07495850376463196,-0.0036205610004790834
q4hyb,Qwen3-4B,centre,journaliste,natcity/y,0.08567656765676568,0.0636637381211889,0.1493403057779546,0.022012829535576775
q4hyb,Qwen3-4B,centre,journaliste,natdrug/y,0.23775577557755775,0.3399880991592909,0.12902975544102868,-0.10223232358173315
q4hyb,Qwen3-4B,centre,journaliste,nateduc/y,0.3664686468646865,0.46778924185396276,0.1013205949892762,-0.10132059498927626
q4hyb,Qwen3-4B,centre,journaliste,natrace/y,0.031980198019801925,0.16055440014428563,0.14062040674494566,-0.1285742021244837
q4hyb,Qwen3-4B,centre,journaliste,natarms/y,0.12528052805280526,0.030040157332256637,0.13340311509608804,0.09524037072054863
q4hyb,Qwen3-4B,centre,journaliste,nataid/y,0.5125742574257426,0.3617369338562305,0.1508373235695121,0.15083732356951207
q4hyb,Qwen3-4B,centre,journaliste,natfare/y,0.4192739273927393,0.17136714013715,0.2547073419407213,0.2479067872555893
q4hyb,Qwen3-4B,centre,journaliste,natroad,0.14089108910891082,0.15415730150070162,0.06483036481424446,-0.013266212391790794
q4hyb,Qwen3-4B,centre,journaliste,natsoc,0.33346534653465354,0.31066166868662,0.03316680405619907,0.022803677848033554
q4hyb,Qwen3-4B,centre,journaliste,natmass,0.130990099009901,0.15507711945702032,0.02408702044711933,-0.02408702044711933
q4hyb,Qwen3-4B,centre,journaliste,natpark,0.2628712871287129,0.18112019986907538,0.13257573393015054,0.0817510872596375
