configuration,ancrage,camp,enonce,libelle,n_personnes,modele_second_ordre,reel,croyance_humaine_endo,croyance_humaine_exo,d_reel,d_endo,d_exo,plancher,modele_soutien_simule
persona_summary__gpt41_mini,parti,droite,11,Increasing deportations for those in the US illegally,540,29.75925925925926,45.09232264334305,65.30740740740741,50.85242030696576,15.333063384083793,35.54814814814815,21.093161047706502,15.714814814814815,19.25925925925926
persona_summary__gpt41_mini,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,540,28.00925925925926,53.88726919339164,59.82037037037037,52.50767414403778,25.87800993413238,31.81111111111111,24.49841488477852,16.944444444444443,5.0
persona_summary__json_persona__gpt41_mini,ideologie,gauche,1,Placing a tax on carbon emissions,909,77.14521452145215,62.779397473275026,51.233223322332236,43.39506172839506,14.36581704817712,25.91199119911991,33.75015279305708,12.886688668866887,99.8899889988999
persona_summary__json_persona__gpt41_mini,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,909,72.5962596259626,61.613216715257536,44.63036303630363,41.85537918871252,10.983042910705066,27.965896589658975,30.740880437250084,15.242024202420241,54.56545654565457
persona_summary__json_persona__gpt41_mini,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,909,76.7051705170517,66.47230320699708,51.11771177117712,42.74955908289242,10.232867310054615,25.587458745874578,33.95561143415928,14.646864686468646,92.4092409240924
persona_summary__json_persona__gpt41_mini,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,909,79.7964796479648,73.46938775510205,58.394939493949394,49.070546737213405,6.327091892862754,21.401540154015407,30.725932910751396,14.049504950495049,97.7997799779978
persona_summary__json_persona__gpt41_mini,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",909,78.72937293729373,75.94752186588921,59.114411441144114,57.22574955908289,2.7818510714045175,19.61496149614962,21.50362337821084,15.19031903190319,93.72937293729373
persona_summary__json_persona__gpt41_mini,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,909,79.6974697469747,66.22934888241011,48.66446644664467,40.32275132275132,13.468120864564597,31.033003300330037,39.37471842422338,14.608360836083609,94.38943894389439
persona_summary__json_persona__gpt41_mini,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,909,79.87898789878987,78.71720116618076,67.1012101210121,62.439153439153436,1.1617867326091158,12.777777777777771,17.439834459636437,12.672167216721672,92.4092409240924
persona_summary__json_persona__gpt41_mini,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,909,78.22882288228823,74.39261418853256,65.31903190319032,56.864197530864196,3.8362086937556654,12.909790979097906,21.36462535142403,15.112211221122113,88.66886688668868
persona_summary__json_persona__gpt41_mini,ideologie,gauche,11,Increasing deportations for those in the US illegally,909,23.86248624862486,45.09232264334305,50.759075907590756,66.11463844797179,21.22983639471819,26.896589658965894,42.252152199346924,14.911991199119912,0.0
persona_summary__json_persona__gpt41_mini,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,909,23.85148514851485,53.88726919339164,51.014301430143014,59.22927689594356,30.035784044876788,27.162816281628164,35.37779174742872,15.005500550055006,0.0
persona_summary__json_persona__gpt41_mini,ideologie,centre,1,Placing a tax on carbon emissions,582,66.95017182130584,62.779397473275026,46.71649484536083,,4.170774348030818,20.233676975945016,,13.847079037800688,92.9553264604811
persona_summary__json_persona__gpt41_mini,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,582,62.81786941580756,61.613216715257536,44.22852233676976,,1.204652700550021,18.5893470790378,,15.1786941580756,47.42268041237113
persona_summary__json_persona__gpt41_mini,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,582,64.11512027491409,66.47230320699708,48.24570446735395,,2.357182932082992,15.869415807560138,,15.621993127147766,81.78694158075601
persona_summary__json_persona__gpt41_mini,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,582,54.991408934707906,73.46938775510205,56.84192439862543,,18.477978820394142,1.8505154639175245,,16.18041237113402,57.90378006872853
persona_summary__json_persona__gpt41_mini,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",582,56.65807560137457,75.94752186588921,59.4106529209622,,19.289446264514645,2.7525773195876297,,16.551546391752577,65.4639175257732
persona_summary__json_persona__gpt41_mini,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,582,61.134020618556704,66.22934888241011,45.44158075601374,,5.095328263853403,15.692439862542962,,16.34536082474227,82.13058419243985
persona_summary__json_persona__gpt41_mini,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,582,63.539518900343644,78.71720116618076,67.23024054982818,,15.177682265837113,3.690721649484537,,15.81786941580756,86.08247422680412
persona_summary__json_persona__gpt41_mini,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,582,57.11340206185567,74.39261418853256,65.27319587628865,,17.27921212667689,8.15979381443298,,17.080756013745706,59.27835051546392
persona_summary__json_persona__gpt41_mini,ideologie,centre,11,Increasing deportations for those in the US illegally,582,32.52577319587629,45.09232264334305,57.761168384879724,,12.566549447466763,25.235395189003434,,14.6340206185567,0.0
persona_summary__json_persona__gpt41_mini,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,582,33.1958762886598,53.88726919339164,59.106529209621996,,20.691392904731842,25.9106529209622,,16.847079037800686,0.0
persona_summary__json_persona__gpt41_mini,ideologie,droite,1,Placing a tax on carbon emissions,567,53.37742504409171,62.779397473275026,43.39506172839506,51.233223322332236,9.401972429183317,9.982363315696645,2.1442017217594724,14.36331569664903,58.90652557319223
persona_summary__json_persona__gpt41_mini,ideologie,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,567,51.28747795414462,61.613216715257536,41.85537918871252,44.63036303630363,10.325738761112916,9.432098765432102,6.6571149178409925,16.02821869488536,45.14991181657848
persona_summary__json_persona__gpt41_mini,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,567,51.8342151675485,66.47230320699708,42.74955908289242,51.11771177117712,14.638088039448583,9.084656084656082,0.7165033963713796,15.462081128747796,58.730158730158735
persona_summary__json_persona__gpt41_mini,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,567,26.280423280423282,73.46938775510205,49.070546737213405,58.394939493949394,47.18896447467877,22.790123456790123,32.114516213526116,16.530864197530864,10.405643738977071
persona_summary__json_persona__gpt41_mini,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",567,31.42151675485009,75.94752186588921,57.22574955908289,59.114411441144114,44.526005111039126,25.804232804232804,27.692894686294025,16.673721340388006,11.28747795414462
persona_summary__json_persona__gpt41_mini,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,567,33.77601410934744,66.22934888241011,40.32275132275132,48.66446644664467,32.453334773062664,6.54673721340388,14.888452337297224,15.957671957671957,20.98765432098765
persona_summary__json_persona__gpt41_mini,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,567,41.50970017636684,78.71720116618076,62.439153439153436,67.1012101210121,37.207500989813916,20.929453262786595,25.59150994464526,15.843033509700176,46.38447971781305
persona_summary__json_persona__gpt41_mini,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,567,31.059964726631392,74.39261418853256,56.864197530864196,65.31903190319032,43.33264946190117,25.804232804232804,34.25906717655893,17.350970017636683,14.638447971781304
persona_summary__json_persona__gpt41_mini,ideologie,droite,11,Increasing deportations for those in the US illegally,567,25.38095238095238,45.09232264334305,66.11463844797179,50.759075907590756,19.711370262390673,40.733686067019406,25.378123526638376,15.437389770723104,3.3509700176366843
persona_summary__json_persona__gpt41_mini,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,567,23.970017636684304,53.88726919339164,59.22927689594356,51.014301430143014,29.917251556707335,35.25925925925926,27.04428379345871,17.372134038800706,1.9400352733686066
persona_summary__json_persona__gpt41_mini,parti,gauche,1,Placing a tax on carbon emissions,847,76.89492325855963,62.779397473275026,52.03305785123967,44.75925925925926,14.115525785284603,24.86186540731996,32.13566399930037,13.53482880755608,99.52774498229043
persona_summary__json_persona__gpt41_mini,parti,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,847,72.59740259740259,61.613216715257536,45.701298701298704,42.992592592592594,10.984185882145056,26.896103896103888,29.60481000481,15.514757969303425,53.8370720188902
persona_summary__json_persona__gpt41_mini,parti,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,847,76.33412042502951,66.47230320699708,51.44391971664699,45.224074074074075,9.861817218032428,24.890200708382523,31.110046350955436,14.711924439197167,92.68004722550177
persona_summary__json_persona__gpt41_mini,parti,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,847,79.42739079102715,73.46938775510205,58.96340023612751,50.67407407407408,5.958003035925103,20.463990554899638,28.753316716953073,15.001180637544273,97.87485242030696
persona_summary__json_persona__gpt41_mini,parti,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",847,78.41204250295159,75.94752186588921,59.468713105076745,58.26111111111111,2.4645206370623782,18.943329397874848,20.15093139184048,15.65879574970484,94.56906729634002
persona_summary__json_persona__gpt41_mini,parti,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,847,79.3624557260921,66.22934888241011,48.75796930342385,41.32222222222222,13.133106843681986,30.604486422668245,38.04023350386987,15.099173553719009,94.9232585596222
persona_summary__json_persona__gpt41_mini,parti,gauche,7,A law that requires companies to provide paid family leave for parents,847,79.55726092089728,78.71720116618076,67.70247933884298,63.50370370370371,0.8400597547165205,11.8547815820543,16.05355721719357,13.147579693034238,93.38842975206612
persona_summary__json_persona__gpt41_mini,parti,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,847,77.95159386068477,74.39261418853256,65.97638724911452,58.22962962962963,3.558979672152205,11.975206611570243,19.72196423105514,15.894923258559622,89.13813459268005
persona_summary__json_persona__gpt41_mini,parti,gauche,11,Increasing deportations for those in the US illegally,847,24.031877213695395,45.09232264334305,50.85242030696576,65.30740740740741,21.060445429647658,26.820543093270366,41.275530193712015,15.412042502951595,0.0
persona_summary__json_persona__gpt41_mini,parti,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,847,24.002361275088546,53.88726919339164,52.50767414403778,59.82037037037037,29.884907918303092,28.505312868949233,35.81800909528182,15.565525383707202,0.0
persona_summary__json_persona__gpt41_mini,parti,centre,1,Placing a tax on carbon emissions,609,66.45320197044335,62.779397473275026,44.88834154351396,,3.6738044971683195,21.564860426929386,,13.047619047619047,89.32676518883416
persona_summary__json_persona__gpt41_mini,parti,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,609,62.216748768472904,61.613216715257536,42.01313628899836,,0.6035320532153676,20.203612479474543,,14.773399014778326,48.11165845648605
persona_summary__json_persona__gpt41_mini,parti,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,609,63.858784893267654,66.47230320699708,45.95238095238095,,2.613518313729429,17.906403940886705,,15.727422003284072,78.48932676518884
persona_summary__json_persona__gpt41_mini,parti,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,609,55.68144499178982,73.46938775510205,54.64367816091954,,17.78794276331223,1.0377668308702752,,14.776683087027914,58.78489326765188
persona_summary__json_persona__gpt41_mini,parti,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",609,57.142857142857146,75.94752186588921,58.0328407224959,,18.80466472303207,0.8899835796387521,,15.394088669950738,63.38259441707718
persona_summary__json_persona__gpt41_mini,parti,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,609,61.21510673234811,66.22934888241011,44.78489326765189,,5.014242150061996,16.430213464696223,,14.697865353037766,79.47454844006569
persona_summary__json_persona__gpt41_mini,parti,centre,7,A law that requires companies to provide paid family leave for parents,609,63.32512315270936,78.71720116618076,65.8128078817734,,15.392078013471398,2.4876847290640356,,14.954022988505747,81.44499178981938
persona_summary__json_persona__gpt41_mini,parti,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,609,57.31527093596059,74.39261418853256,63.17733990147783,,17.07734325257197,5.862068965517238,,15.520525451559934,58.45648604269294
persona_summary__json_persona__gpt41_mini,parti,centre,11,Increasing deportations for those in the US illegally,609,31.338259441707716,45.09232264334305,58.399014778325125,,13.754063201635336,27.060755336617408,,13.412151067323482,0.16420361247947454
persona_summary__json_persona__gpt41_mini,parti,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,609,31.9376026272578,53.88726919339164,56.6551724137931,,21.94966656613384,24.717569786535304,,16.105090311986864,0.16420361247947454
persona_summary__json_persona__gpt41_mini,parti,droite,1,Placing a tax on carbon emissions,540,54.5,62.779397473275026,44.75925925925926,52.03305785123967,8.279397473275026,9.74074074074074,2.4669421487603316,13.964814814814815,63.14814814814815
persona_summary__json_persona__gpt41_mini,parti,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,540,52.101851851851855,61.613216715257536,42.992592592592594,45.701298701298704,9.511364863405682,9.109259259259261,6.400553150553151,15.977777777777778,46.666666666666664
persona_summary__json_persona__gpt41_mini,parti,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,540,53.092592592592595,66.47230320699708,45.224074074074075,51.44391971664699,13.379710614404488,7.8685185185185205,1.648672875945607,15.327777777777778,62.22222222222222
persona_summary__json_persona__gpt41_mini,parti,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,540,26.427777777777777,73.46938775510205,50.67407407407408,58.96340023612751,47.04160997732427,24.2462962962963,32.535622458349735,16.52777777777778,9.444444444444445
persona_summary__json_persona__gpt41_mini,parti,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",540,31.714814814814815,75.94752186588921,58.26111111111111,59.468713105076745,44.2327070510744,26.546296296296298,27.75389829026193,16.774074074074075,11.851851851851853
persona_summary__json_persona__gpt41_mini,parti,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,540,34.28888888888889,66.22934888241011,41.32222222222222,48.75796930342385,31.940459993521216,7.033333333333331,14.469080414534957,16.43148148148148,21.666666666666668
persona_summary__json_persona__gpt41_mini,parti,droite,7,A law that requires companies to provide paid family leave for parents,540,42.54814814814815,78.71720116618076,63.50370370370371,67.70247933884298,36.169053018032606,20.955555555555556,25.154331190694826,15.753703703703703,49.25925925925926
persona_summary__json_persona__gpt41_mini,parti,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,540,31.612962962962964,74.39261418853256,58.22962962962963,65.97638724911452,42.779651225569594,26.616666666666664,34.363424286151556,17.555555555555557,14.629629629629628
persona_summary__json_persona__gpt41_mini,parti,droite,11,Increasing deportations for those in the US illegally,540,25.788888888888888,45.09232264334305,65.30740740740741,50.85242030696576,19.303433754454165,39.51851851851852,25.063531418076874,15.714814814814815,3.3333333333333335
persona_summary__json_persona__gpt41_mini,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,540,24.325925925925926,53.88726919339164,59.82037037037037,52.50767414403778,29.561343267465713,35.49444444444444,28.181748218111853,16.944444444444443,1.8518518518518516
text_persona__gemini_flash25,ideologie,gauche,1,Placing a tax on carbon emissions,909,56.387238723872386,62.779397473275026,51.233223322332236,43.39506172839506,6.39215874940264,5.15401540154015,12.992176995477323,12.886688668866887,99.44994499449945
text_persona__gemini_flash25,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,909,61.918591859185916,61.613216715257536,44.63036303630363,41.85537918871252,0.30537514392838006,17.28822882288229,20.063212670473398,15.242024202420241,99.8899889988999
text_persona__gemini_flash25,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,909,57.66226622662266,66.47230320699708,51.11771177117712,42.74955908289242,8.81003698037442,6.544554455445542,14.912707143730245,14.646864686468646,99.8899889988999
text_persona__gemini_flash25,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,909,48.44664466446645,73.46938775510205,58.394939493949394,49.070546737213405,25.0227430906356,9.948294829482947,0.623902072746958,14.049504950495049,99.22992299229924
text_persona__gemini_flash25,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",909,62.41144114411441,75.94752186588921,59.114411441144114,57.22574955908289,13.536080721774802,3.297029702970299,5.18569158503152,15.19031903190319,99.8899889988999
text_persona__gemini_flash25,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,909,60.15951595159516,66.22934888241011,48.66446644664467,40.32275132275132,6.069832930814947,11.495049504950494,19.836764628843838,14.608360836083609,100.0
text_persona__gemini_flash25,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,909,72.19251925192519,78.71720116618076,67.1012101210121,62.439153439153436,6.5246819142555665,5.091309130913089,9.753365812771754,12.672167216721672,100.0
text_persona__gemini_flash25,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,909,61.23542354235423,74.39261418853256,65.31903190319032,56.864197530864196,13.157190646178329,4.083608360836088,4.371226011490037,15.112211221122113,99.66996699669967
text_persona__gemini_flash25,ideologie,gauche,11,Increasing deportations for those in the US illegally,909,37.28052805280528,45.09232264334305,50.759075907590756,66.11463844797179,7.811794590537772,13.478547854785475,28.834110395166505,14.911991199119912,0.0
text_persona__gemini_flash25,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,909,29.735973597359735,53.88726919339164,51.014301430143014,59.22927689594356,24.151295596031904,21.27832783278328,29.49330329858383,15.005500550055006,0.11001100110011
text_persona__gemini_flash25,ideologie,centre,1,Placing a tax on carbon emissions,582,48.128865979381445,62.779397473275026,46.71649484536083,,14.650531493893581,1.412371134020617,,13.847079037800688,45.70446735395189
text_persona__gemini_flash25,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,582,57.487972508591064,61.613216715257536,44.22852233676976,,4.125244206666473,13.259450171821307,,15.1786941580756,79.72508591065292
text_persona__gemini_flash25,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,582,51.5360824742268,66.47230320699708,48.24570446735395,,14.93622073277028,3.2903780068728494,,15.621993127147766,52.57731958762887
text_persona__gemini_flash25,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,582,42.72852233676976,73.46938775510205,56.84192439862543,,30.74086541833229,14.113402061855673,,16.18041237113402,19.41580756013746
text_persona__gemini_flash25,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",582,57.89518900343643,75.94752186588921,59.4106529209622,,18.052332862452786,1.5154639175257714,,16.551546391752577,63.05841924398625
text_persona__gemini_flash25,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,582,54.72164948453608,66.22934888241011,45.44158075601374,,11.507699397874028,9.280068728522338,,16.34536082474227,59.106529209621996
text_persona__gemini_flash25,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,582,67.78350515463917,78.71720116618076,67.23024054982818,,10.933696011541585,0.553264604810991,,15.81786941580756,73.3676975945017
text_persona__gemini_flash25,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,582,61.45704467353952,74.39261418853256,65.27319587628865,,12.935569514993041,3.8161512027491327,,17.080756013745706,57.388316151202744
text_persona__gemini_flash25,ideologie,centre,11,Increasing deportations for those in the US illegally,582,45.69072164948454,45.09232264334305,57.761168384879724,,0.5983990061414843,12.070446735395187,,14.6340206185567,15.292096219931272
text_persona__gemini_flash25,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,582,34.28350515463917,53.88726919339164,59.106529209621996,,19.603764038752466,24.823024054982824,,16.847079037800686,17.18213058419244
text_persona__gemini_flash25,ideologie,droite,1,Placing a tax on carbon emissions,567,37.33686067019401,62.779397473275026,43.39506172839506,51.233223322332236,25.44253680308102,6.058201058201057,13.89636265213823,14.36331569664903,2.6455026455026456
text_persona__gemini_flash25,ideologie,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,567,44.8342151675485,61.613216715257536,41.85537918871252,44.63036303630363,16.779001547709036,2.9788359788359813,0.20385213124487223,16.02821869488536,5.64373897707231
text_persona__gemini_flash25,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,567,45.00529100529101,66.47230320699708,42.74955908289242,51.11771177117712,21.467012201706076,2.2557319223985886,6.112420765886114,15.462081128747796,3.7037037037037033
text_persona__gemini_flash25,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,567,35.742504409171076,73.46938775510205,49.070546737213405,58.394939493949394,37.72688334593097,13.32804232804233,22.65243508477832,16.530864197530864,0.3527336860670194
text_persona__gemini_flash25,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",567,48.57848324514991,75.94752186588921,57.22574955908289,59.114411441144114,27.369038620739303,8.647266313932981,10.535928195994202,16.673721340388006,1.763668430335097
text_persona__gemini_flash25,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,567,46.1657848324515,66.22934888241011,40.32275132275132,48.66446644664467,20.063564049958607,5.843033509700177,2.498681614193167,15.957671957671957,2.2927689594356258
text_persona__gemini_flash25,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,567,57.7689594356261,78.71720116618076,62.439153439153436,67.1012101210121,20.948241730554656,4.670194003527335,9.332250685386,15.843033509700176,3.7037037037037033
text_persona__gemini_flash25,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,567,50.73192239858906,74.39261418853256,56.864197530864196,65.31903190319032,23.6606917899435,6.132275132275133,14.587109504601258,17.350970017636683,1.9400352733686066
text_persona__gemini_flash25,ideologie,droite,11,Increasing deportations for those in the US illegally,567,59.95061728395062,45.09232264334305,66.11463844797179,50.759075907590756,14.858294640607568,6.164021164021165,9.191541376359865,15.437389770723104,97.17813051146385
text_persona__gemini_flash25,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,567,45.15696649029982,53.88726919339164,59.22927689594356,51.014301430143014,8.730302703091816,14.07231040564374,5.8573349398431915,17.372134038800706,95.94356261022926
text_persona__gemini_flash25,parti,gauche,1,Placing a tax on carbon emissions,847,55.892561983471076,62.779397473275026,52.03305785123967,44.75925925925926,6.88683548980395,3.8595041322314074,11.133302724211816,13.53482880755608,97.04840613931523
text_persona__gemini_flash25,parti,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,847,61.73789846517119,61.613216715257536,45.701298701298704,42.992592592592594,0.12468174991365544,16.036599763872488,18.745305872578598,15.514757969303425,99.29161747343565
text_persona__gemini_flash25,parti,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,847,57.271546635183,66.47230320699708,51.44391971664699,45.224074074074075,9.200756571814082,5.827626918536012,12.047472561108926,14.711924439197167,98.34710743801654
text_persona__gemini_flash25,parti,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,847,47.807556080283355,73.46938775510205,58.96340023612751,50.67407407407408,25.661831674818693,11.155844155844157,2.8665179937907226,15.001180637544273,90.55489964580875
text_persona__gemini_flash25,parti,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",847,62.200708382526564,75.94752186588921,59.468713105076745,58.26111111111111,13.74681348336265,2.731995277449819,3.939597271415451,15.65879574970484,98.93742621015348
text_persona__gemini_flash25,parti,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,847,59.96340023612751,66.22934888241011,48.75796930342385,41.32222222222222,6.265948646282595,11.205430932703663,18.64117801390529,15.099173553719009,99.17355371900827
text_persona__gemini_flash25,parti,gauche,7,A law that requires companies to provide paid family leave for parents,847,72.06139315230224,78.71720116618076,67.70247933884298,63.50370370370371,6.655808013878513,4.358913813459267,8.557689448598538,13.147579693034238,99.29161747343565
text_persona__gemini_flash25,parti,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,847,61.403778040141674,74.39261418853256,65.97638724911452,58.22962962962963,12.988836148390888,4.57260920897285,3.1741484105120463,15.894923258559622,97.87485242030696
text_persona__gemini_flash25,parti,gauche,11,Increasing deportations for those in the US illegally,847,37.66587957497048,45.09232264334305,50.85242030696576,65.30740740740741,7.426443068372571,13.18654073199528,27.64152783243693,15.412042502951595,0.8264462809917356
text_persona__gemini_flash25,parti,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,847,29.850059031877215,53.88726919339164,52.50767414403778,59.82037037037037,24.037210161514423,22.657615112160563,29.970311338493154,15.565525383707202,0.7083825265643447
text_persona__gemini_flash25,parti,centre,1,Placing a tax on carbon emissions,609,48.666666666666664,62.779397473275026,44.88834154351396,,14.112730806608361,3.7783251231527046,,13.047619047619047,49.26108374384236
text_persona__gemini_flash25,parti,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,609,57.725779967159276,61.613216715257536,42.01313628899836,,3.88743674809826,15.712643678160916,,14.773399014778326,77.66830870279146
text_persona__gemini_flash25,parti,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,609,52.1576354679803,66.47230320699708,45.95238095238095,,14.314667739016784,6.20525451559935,,15.727422003284072,55.33661740558292
text_persona__gemini_flash25,parti,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,609,43.51559934318555,73.46938775510205,54.64367816091954,,29.9537884119165,11.128078817733993,,14.776683087027914,33.497536945812804
text_persona__gemini_flash25,parti,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",609,58.139573070607554,75.94752186588921,58.0328407224959,,17.80794879528166,0.106732348111656,,15.394088669950738,63.54679802955665
text_persona__gemini_flash25,parti,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,609,54.7504105090312,66.22934888241011,44.78489326765189,,11.47893837337891,9.96551724137931,,14.697865353037766,59.277504105090316
text_persona__gemini_flash25,parti,centre,7,A law that requires companies to provide paid family leave for parents,609,67.83087027914614,78.71720116618076,65.8128078817734,,10.886330887034617,2.018062397372745,,14.954022988505747,72.2495894909688
text_persona__gemini_flash25,parti,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,609,60.960591133004925,74.39261418853256,63.17733990147783,,13.432023055527637,2.216748768472904,,15.520525451559934,59.277504105090316
text_persona__gemini_flash25,parti,centre,11,Increasing deportations for those in the US illegally,609,45.47290640394089,45.09232264334305,58.399014778325125,,0.38058376059783683,12.926108374384235,,13.412151067323482,17.077175697865353
text_persona__gemini_flash25,parti,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,609,34.198686371100166,53.88726919339164,56.6551724137931,,19.688582822291472,22.456486042692937,,16.105090311986864,17.24137931034483
text_persona__gemini_flash25,parti,droite,1,Placing a tax on carbon emissions,540,37.592592592592595,62.779397473275026,44.75925925925926,52.03305785123967,25.18680488068243,7.166666666666664,14.440465258647073,13.964814814814815,3.888888888888889
